species,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Inference,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,LengthU_MEAN,WingU_MEAN,WingM_MEAN,WingF_MEAN,TailU_MEAN,TailM_MEAN,TailF_MEAN,BillU_MEAN,BillM_MEAN,BillF_MEAN,TarsusU_MEAN,TarsusM_MEAN,TarsusF_MEAN,WeightU_MEAN,WeightM_MEAN,WeightF_MEAN,Sexual dimorphism,Clutch_MIN,Clutch_MAX,Clutch_MEAN,Broods per year,EggL_MEAN,EggW_MEAN,Egg_MASS,Young,Association during nesting,Nest type,Nest building,Mating system,Incubation period,Incubation sex,Hatching,Fledging period,Age of independence,Feeding independence,Age of first breeding,Life span,Association outside the breeding season,Territoriality,Sedentary,Facultative migrant,Short distance migrant,Long distance migrant,Deciduous forest,Coniferous forest,Woodland,Shrub,Savanna,Tundra,Grassland,Mountain meadows,Reed,Swamps,Desert,Freshwater,Marine,Rocks,Human settlements,Folivore_Y,Frugivore_Y,Granivore_Y,Arthropods_Y,Other invertebrates_Y,Fish_Y,Other vertebrates_Y,Carrion_Y,Omnivore_Y,Folivore_B,Frugivore_B,Granivore_B,Arthropods_B,Other invertebrates_B,Fish_B,Other vertebrates_B,Carrion_B,Omnivore_B
aegithalos caudatus,0.0,0.0,0.023255813953488372,0.03870967741935483,0.014433919711321602,0.02823438406497776,0.025336500395882824,0.033070274332957506,0.17847025495750718,0.13665633198187455,0.0005569256249488119,0.0,0.0,0.0,0.5,0.0,0.0,0.6000000000000001,0.6666666666666666,0.04716981132075472,0.023233760075865334,0.020783520323707935,0.02569093032308291,0.1386166737679307,0.11254315304948219,0.15579014715291106,0.0,0.0,0.0,0.012166488794023489,0.012279983626688494,0.012042818911685987,0.0005537327371753017,0.0005785123966942149,0.0005289518488520092,0.0,0.8333333333333334,0.5652173913043479,0.85,0.3333333333333333,0.004975124378109458,0.009689922480620172,0.0011518841533651471,0.0,1.0,0.2,0.25,0.0,0.1923076923076923,1.0,1.0,0.10344827586206895,0.0,0.26785714285714285,0.0,0.28205128205128205,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
alauda arvensis,0.03856749311294766,0.030831099195710455,0.11162790697674421,0.08387096774193548,0.04916553901668923,0.11255076387545929,0.11243072050673003,0.11311537016159337,0.5070821529745044,0.08848080133555924,0.005782198400203843,0.0,0.0,0.16666666666666666,1.0,0.5,1.0,0.8,1.0,0.08962264150943396,0.11759127548601234,0.11991907301820856,0.11444141689373297,0.09345263456895327,0.07986191024165708,0.09948816378758797,0.04983067247218191,0.049553708833487226,0.05013550135501355,0.045677694770544286,0.045845272206303724,0.04549509366636931,0.005512533368595916,0.0061157024793388436,0.00490933434715771,0.0,0.33333333333333337,0.2173913043478261,0.25,1.0,0.12189054726368156,0.12403100775193801,0.014590532609291865,0.0,0.5,0.4,0.5,0.0,0.0,1.0,1.0,0.15517241379310343,0.26785714285714285,0.26785714285714285,0.0,0.2564102564102564,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
lullula arborea,0.03746556473829202,0.02680965147453082,0.06511627906976744,0.05483870967741934,0.03924221921515561,0.0883774898472249,0.07323832145684878,0.10259301014656144,0.339943342776204,0.05294538516575245,0.0038875592643485696,0.0,0.0,1.0,1.0,0.5,1.0,0.8,1.0,0.05660377358490566,0.08838311996206732,0.08662865550855253,0.08972362787076682,0.05183922738247408,0.04487917146144994,0.05438259756877799,0.0459603289791969,0.04339796860572484,0.04878048780487806,0.033511205976520825,0.03274662300450266,0.034344335414808205,0.0035290131160276702,0.003471074380165289,0.003586954725027687,0.0,0.16666666666666666,0.17391304347826086,0.25,0.6666666666666666,0.09452736318407959,0.1065891472868217,0.014864790741045469,0.0,0.5,0.6000000000000001,0.5,0.0,0.11538461538461542,1.0,1.0,0.03448275862068964,0.0,0.0,0.0,0.1282051282051282,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
certhia brachydactyla,0.06115702479338843,0.04624664879356568,0.0,0.012903225806451604,0.009923319801533603,0.02630052214271901,0.013460015835312748,0.03945885005636976,0.05665722379603405,0.06343906510851419,0.0004841248896613854,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.6666666666666666,0.03301886792452831,0.02778568041725936,0.025749494206363813,0.029778123783573363,0.08123846044595935,0.06329113924050632,0.09500959692898274,0.06563457506853733,0.06740535549399816,0.06368563685636858,0.007470651013874063,0.00818665575112567,0.006690454950936661,0.0006446440820846799,0.0007107438016528926,0.0005785410846818853,0.0,0.5,0.2173913043478261,0.5,0.6666666666666666,0.02985074626865672,0.0368217054263566,0.0025231748121331793,0.0,0.5,0.8,0.25,0.0,0.11538461538461542,1.0,1.0,0.12068965517241376,0.2589285714285714,0.2589285714285714,0.0,0.15384615384615385,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
certhia familiaris,0.0578512396694215,0.05361930294906165,0.0,0.016129032258064516,0.008570139828597195,0.03094179075614001,0.019002375296912122,0.04321683577602403,0.09915014164305952,0.07107083233961364,0.0006297263602362383,0.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,0.6666666666666666,0.03301886792452831,0.029777145566619256,0.028324443627000193,0.031140521603736857,0.08209061212895895,0.06720368239355583,0.09149072296865003,0.05853894533139817,0.0600184672206833,0.05691056910569107,0.006616862326574172,0.00654932460090054,0.006690454950936661,0.000652908749803714,0.0006776859504132232,0.000628130320511761,0.0,0.33333333333333337,0.3043478260869565,0.4,0.5,0.028606965174129362,0.03197674418604651,0.002468323185782458,0.0,0.5,0.8,0.25,0.0,0.15384615384615385,1.0,1.0,0.08620689655172414,0.2589285714285714,0.2589285714285714,0.0,0.20512820512820512,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
corvus corax,0.38236914600550964,0.30160857908847183,0.9255813953488372,0.8322580645161289,0.24537663509246727,0.7178495455424483,0.6318289786223279,0.7966929725667041,0.6827195467422098,0.4726925828762222,0.16788395562795183,0.0,0.0,0.0,1.0,0.5,1.0,0.8,1.0,0.5188679245283019,0.7086770981507824,0.700938017288946,0.7127286882055275,0.5612839085357193,0.45684695051783664,0.629238643634037,0.44396065150782127,0.43428747306863646,0.45460704607046076,0.2386339381003202,0.23331968890708144,0.24442462087421946,0.20039339818342605,0.2171900826446281,0.18359588078747707,0.0,0.16666666666666666,0.2173913043478261,0.35,0.3333333333333333,0.4490049751243781,0.4554263565891472,0.15857605177993528,0.0,0.5,1.0,0.25,0.0,0.3846153846153846,1.0,0.3333333333333333,0.603448275862069,0.6160714285714285,0.6160714285714285,0.6666666666666667,0.5897435897435898,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
corvus corone,0.2611570247933884,0.2124664879356568,0.6093023255813954,0.5290322580645161,0.21064501578709965,0.53258557339006,0.4433887569279494,0.6159338594513339,0.6005665722379605,0.35559265442404003,0.10273275760085177,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.8,1.0,0.3490566037735849,0.5237553342816501,0.5170130586720617,0.5278318411833399,0.4351654594517824,0.3611047180667434,0.4782469609724888,0.31043380099983875,0.3108648815020006,0.30995934959349597,0.19626467449306295,0.1977077363896848,0.1946922390722569,0.08623354298040448,0.09107438016528926,0.08139246574210293,0.0,0.16666666666666666,0.2173913043478261,0.3,0.3333333333333333,0.3594527363184079,0.3701550387596899,0.1009818441116779,0.0,0.8333333333333333,1.0,0.25,0.0,0.3076923076923077,1.0,0.3333333333333333,0.3793103448275862,0.5714285714285714,0.5535714285714285,0.3333333333333333,0.48717948717948717,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
corvus monedula,0.15206611570247935,0.11528150134048257,0.42790697674418604,0.36129032258064514,0.13802435723951284,0.35312318700444784,0.3281868566904197,0.37805336339721907,0.6628895184135979,0.21917481516813736,0.04376416201803638,0.0,0.0,0.3333333333333333,1.0,0.5,1.0,0.8,1.0,0.23113207547169812,0.355049786628734,0.3492734964134633,0.35908913974309076,0.27339866496236326,0.2269275028768699,0.30038387715930903,0.1801322367360103,0.17697753154816867,0.18360433604336046,0.13425827107790822,0.13303315595579204,0.13559322033898308,0.03815797085878163,0.039289256198347104,0.03702662941964065,0.0,0.16666666666666666,0.2608695652173913,0.35,0.3333333333333333,0.2661691542288557,0.2829457364341085,0.0581975755581153,0.0,0.16666666666666666,0.8,0.25,0.0,0.26923076923076916,1.0,0.6666666666666666,0.39655172413793105,0.6071428571428571,0.5758928571428571,0.3333333333333333,0.5128205128205128,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
garrulus glandarius,0.1399449035812672,0.1052278820375335,0.3255813953488372,0.30645161290322576,0.11907983761840325,0.2564300908915103,0.11005542359461601,0.40060127771514464,0.10481586402266291,0.2854757929883138,0.02801372293860168,0.0,0.0,0.0,0.0,0.5,1.0,0.8,0.6666666666666666,0.24056603773584906,0.25481270744428636,0.24848261909141067,0.2600233553912028,0.32495384178383746,0.2681242807825086,0.35924504158669224,0.16723109175939366,0.16158818097876268,0.1734417344173442,0.12529348986125938,0.12198117069177239,0.1289027653880464,0.026322966685124426,0.026842975206611573,0.02580293237681208,0.0,0.33333333333333337,0.34782608695652173,0.45000000000000007,0.3333333333333333,0.2263681592039801,0.24806201550387594,0.04415555921233064,0.0,0.5,1.0,0.25,0.0,0.23076923076923073,1.0,0.3333333333333333,0.27586206896551724,0.4732142857142857,0.45535714285714285,0.3333333333333333,0.4358974358974359,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
pica pica,0.18292011019283744,0.1467828418230563,0.4837209302325582,0.37419354838709673,0.16418583671628328,0.2823438406497776,0.14647664291369755,0.41037204058624577,0.20396600566572237,0.4934414500357739,0.03857346959204287,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.8,1.0,0.33962264150943394,0.278615457562826,0.2779106124701122,0.27773452705332813,0.6192302229796903,0.5199079401611046,0.6721049264235444,0.20399935494275118,0.20221606648199447,0.20596205962059622,0.15667022411953047,0.15554645927138763,0.15789473684210525,0.03683562402373613,0.038181818181818185,0.03548936310891449,0.0,0.33333333333333337,0.34782608695652173,0.45000000000000007,0.3333333333333333,0.25,0.2655038759689923,0.05161538039602874,0.0,0.5,0.2,0.25,0.8,0.42307692307692313,1.0,0.3333333333333333,0.29310344827586204,0.6696428571428571,0.6696428571428571,0.3333333333333333,0.5641025641025641,0.7142857142857142,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
emberiza calandra,0.047382920110192836,0.03619302949061661,0.18604651162790697,0.19677419354838704,0.05277401894451961,0.09417907561400116,0.0716547901821061,0.11499436302142049,0.3059490084985837,0.09539709038874314,0.007818798969869596,0.0,0.0,0.16666666666666666,1.0,0.5,0.5,0.8,1.0,0.08490566037735849,0.09359886201991463,0.09582490343939673,0.0906967691708836,0.10026984803294985,0.08791714614499425,0.1036468330134357,0.055313659087244005,0.05509387503847338,0.05555555555555556,0.048025613660619,0.04748260335652885,0.04861730597680641,0.006942320883988859,0.00809917355371901,0.005785410846818851,0.0,0.0,0.2173913043478261,0.35,0.5,0.13059701492537315,0.13953488372093023,0.017662223684932258,0.0,0.5,0.6000000000000001,0.5,0.2,0.07692307692307687,1.0,1.0,0.03448275862068964,0.2232142857142857,0.2232142857142857,0.0,0.28205128205128205,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
emberiza citrinella,0.03195592286501378,0.025469168900804286,0.12558139534883722,0.12258064516129033,0.02886783942264322,0.0767743183136724,0.05938242280285037,0.09319804584742575,0.28328611898017003,0.10088242308609585,0.004397164411360554,0.0,0.0,0.6666666666666666,1.0,0.5,0.5,0.2,1.0,0.06839622641509434,0.07453769559032716,0.07320213352951996,0.07551576488906189,0.10765516261894616,0.08998849252013809,0.11740243122200893,0.0420899854862119,0.04093567251461988,0.04336043360433605,0.024119530416221974,0.02374130167826443,0.024531668153434424,0.0035703364546228423,0.0035867768595041327,0.003553895234474437,1.0,0.16666666666666666,0.17391304347826086,0.25,0.6666666666666666,0.0970149253731343,0.11627906976744182,0.01228676430256157,0.0,0.5,0.6000000000000001,0.5,0.0,0.07692307692307687,1.0,1.0,0.03448275862068964,0.20535714285714285,0.20535714285714285,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
carduelis carduelis,0.042975206611570255,0.04691689008042894,0.16279069767441862,0.16451612903225807,0.009021199819575998,0.0558886095532779,0.07205067300079179,0.04096204434423148,0.5014164305949009,0.04316718340090628,0.0019037392277662004,0.0,0.0,1.0,0.5,0.0,0.5,0.2,0.6666666666666666,0.028301886792452838,0.055381697486960646,0.05352216295751336,0.05702608018684313,0.044169862235477905,0.03613348676639816,0.0492642354446577,0.05176584421867442,0.05140043090181595,0.0521680216802168,0.002988260405549621,0.003683995088006549,0.0022301516503122204,0.0017025215501210774,0.00171900826446281,0.0016860340182157792,0.0,0.33333333333333337,0.2173913043478261,0.35,0.6666666666666666,0.04228855721393035,0.046511627906976744,0.004223575229005539,0.0,0.8333333333333333,1.0,0.5,0.0,0.038461538461538436,1.0,0.3333333333333333,0.08620689655172414,0.2232142857142857,0.21875,0.0,0.358974358974359,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
chloris chloris,0.03746556473829202,0.04557640750670241,0.26046511627906976,0.2161290322580645,0.020748759585024812,0.07116611873912201,0.07996832937450515,0.0627583615182262,0.4759206798866857,0.06010016694490819,0.003723757609951861,0.0,0.0,1.0,0.5,0.0,0.5,0.2,0.3333333333333333,0.08490566037735849,0.1038406827880512,0.09987125252896817,0.1074347995328922,0.07214884249396393,0.05914844649021865,0.08029430582213691,0.11207869698435736,0.1092643890427824,0.11517615176151763,0.03159018143009605,0.03151862464183381,0.031668153434433535,0.008719224443581244,0.008892561983471076,0.008545878308015275,1.0,0.16666666666666666,0.2173913043478261,0.3,0.3333333333333333,0.13059701492537315,0.1375968992248062,0.017552520432230816,0.0,0.6666666666666666,1.0,0.5,0.0,0.038461538461538436,1.0,0.3333333333333333,0.051724137931034475,0.26785714285714285,0.26785714285714285,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coccothraustes coccothraustes,0.08484848484848485,0.08310991957104558,0.46511627906976744,0.4161290322580645,0.037437979251240414,0.10346161284084315,0.10292953285827397,0.10484780157835397,0.48725212464589246,0.06367755783448606,0.009298473914586538,0.0,0.0,0.0,0.0,0.5,0.5,0.8,0.6666666666666666,0.05188679245283019,0.07396870554765292,0.07393783336398749,0.07356948228882834,0.08862377503195566,0.0759493670886076,0.09404990403071016,0.04854055797452024,0.0458602646968298,0.05149051490514906,0.01728922091782284,0.01760130986492018,0.016949152542372878,0.002809987024471681,0.0030578512396694218,0.0025621105178769196,1.0,0.33333333333333337,0.17391304347826086,0.3,0.3333333333333333,0.07462686567164181,0.08333333333333334,0.008282595578958916,0.0,0.5,1.0,0.5,0.0,0.07692307692307687,1.0,1.0,0.06896551724137928,0.3125,0.3125,0.0,0.41025641025641024,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
fringilla coelebs,0.03911845730027548,0.03753351206434317,0.16279069767441862,0.14838709677419354,0.02300405953991881,0.07232643589247728,0.06373713380839272,0.0807966929725667,0.3371104815864024,0.08442642499403769,0.0033251735842532012,0.0,0.0,0.0,0.5,0.5,1.0,0.6000000000000001,0.3333333333333333,0.04716981132075472,0.08060692271218586,0.08074305683281222,0.07999221486959907,0.09430478625195286,0.08009205983889527,0.10108765195137555,0.05176584421867442,0.049553708833487226,0.054200542005420065,0.02113127001067236,0.020875972165370453,0.02140945584299732,0.002933957040257196,0.0029090909090909093,0.0029588244045159265,1.0,0.33333333333333337,0.2608695652173913,0.45000000000000007,0.3333333333333333,0.07213930348258704,0.07945736434108527,0.007953485820854589,0.0,1.0,1.0,0.5,0.0,0.038461538461538436,1.0,1.0,0.06896551724137928,0.3125,0.3125,0.0,0.3846153846153846,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
fringilla montifringilla,0.03746556473829202,0.03552278820375334,0.1813953488372093,0.17096774193548386,0.028416779431664416,0.07890156642815702,0.0847189231987332,0.07365652010522356,0.4759206798866857,0.07440973050321967,0.00321233244455769,0.0,0.0,0.0,0.0,1.0,0.5,0.8,0.3333333333333333,0.05660377358490566,0.07453769559032716,0.07173073386058487,0.07707279096924874,0.07229086777446385,0.05914844649021865,0.08061420345489444,0.05918400258022899,0.05632502308402586,0.062330623306233075,0.016435432230522948,0.016373311502251332,0.016503122212310428,0.003487689777432498,0.00343801652892562,0.0035373654891978114,1.0,0.16666666666666666,0.2173913043478261,0.35,0.6666666666666666,0.08084577114427863,0.08139534883720931,0.008282595578958916,0.0,0.5,1.0,0.5,0.2,0.07692307692307687,1.0,1.0,0.06896551724137928,0.25,0.25,0.0,0.358974358974359,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
linaria cannabina,0.026446280991735543,0.024128686327077743,0.13953488372093023,0.14516129032258063,0.013531799729363997,0.05782247147553665,0.07640538400633412,0.03945885005636976,0.529745042492918,0.06129263057476747,0.002546205716677739,0.0,0.0,0.6666666666666666,0.5,0.0,0.5,0.2,1.0,0.04245283018867925,0.05708866761498338,0.05462571270921465,0.05936161930712339,0.05794631444397101,0.04626006904487917,0.06621880998080613,0.034349298500241904,0.03293321021852878,0.03590785907859078,0.008537886872998932,0.009005321326238235,0.008028545941123982,0.0023306362967676886,0.002413223140495868,0.0022480453576210393,1.0,0.33333333333333337,0.2173913043478261,0.35,0.8333333333333333,0.05472636815920398,0.056201550387596916,0.005320607756019965,0.0,0.8333333333333333,1.0,0.5,0.0,0.038461538461538436,1.0,0.3333333333333333,0.06896551724137928,0.25,0.25,0.0,0.23076923076923075,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
loxia curvirostra,0.0628099173553719,0.07975871313672922,0.22325581395348837,0.3,0.017591339648173207,0.09185844130729065,0.11243072050673003,0.0710259301014656,0.6203966005665724,0.0639160505604579,0.005960560201658037,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.6666666666666666,0.07075471698113207,0.09388335704125178,0.0901232297222733,0.09731413001167771,0.07626757562846186,0.061910241657077106,0.08573256557901472,0.09756490888566362,0.09449061249615265,0.10094850948509487,0.01814300960512273,0.01760130986492018,0.01873327386262265,0.006041472102614115,0.005983471074380166,0.006099476007074732,1.0,0.16666666666666666,0.13043478260869565,0.25,0.6666666666666666,0.10323383084577112,0.1065891472868217,0.012396467555263012,0.0,0.5,1.0,0.5,0.0,0.15384615384615385,1.0,0.3333333333333333,0.22413793103448276,0.5178571428571428,0.5178571428571428,0.0,0.358974358974359,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pyrrhula pyrrhula,0.030303030303030304,0.029490616621983906,0.2883720930232558,0.22258064516129028,0.023906179521876403,0.07754786308257589,0.05740300870942202,0.09770762871101088,0.26062322946175637,0.09015025041736227,0.0034070744114515564,0.0,0.0,0.0,0.5,0.0,0.5,0.8,0.6666666666666666,0.0660377358490566,0.06780464675201517,0.06455766047452641,0.07084468664850135,0.09544098849595227,0.07733026467203681,0.10748560460652591,0.04144492823738108,0.03908895044629117,0.044037940379403805,0.013660618996798296,0.013507981989357355,0.013826940231935758,0.004272833210740762,0.004297520661157025,0.004248144536092699,1.0,0.33333333333333337,0.2173913043478261,0.3,0.6666666666666666,0.07835820895522386,0.08139534883720931,0.008392298831660358,0.0,0.5,1.0,0.5,0.0,0.07692307692307687,1.0,0.3333333333333333,0.08620689655172414,0.29464285714285715,0.29464285714285715,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
spinus spinus,0.02865013774104684,0.0274798927613941,0.11627906976744184,0.1290322580645161,0.0,0.044672210404177126,0.07323832145684878,0.018038331454340445,0.5892351274787537,0.0379203434295254,0.0014014141542829583,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.6666666666666666,0.028301886792452838,0.047510668563300135,0.04487768990251978,0.05001946282600234,0.04445391279647777,0.035673187571921755,0.05054382597568778,0.03531688437348815,0.033548784241305016,0.03726287262872629,0.0,0.0,0.0,0.0014297875153929437,0.0015206611570247933,0.0013389093674066484,1.0,0.33333333333333337,0.17391304347826086,0.25,0.6666666666666666,0.03482587064676615,0.03488372093023254,0.003291097581043278,0.0,0.5,1.0,0.5,0.0,0.07692307692307687,1.0,1.0,0.06896551724137928,0.24107142857142855,0.23660714285714285,0.0,0.358974358974359,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
lanius collurio,0.06115702479338843,0.042895442359249324,0.16744186046511628,0.15806451612903225,0.05006765899864682,0.08741055888609553,0.0847189231987332,0.08981585869973688,0.4334277620396601,0.10827569759122349,0.004167842095205162,0.0,0.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.6666666666666666,0.07547169811320754,0.08591749644381222,0.08111090675004601,0.09050214091086026,0.1231359181934384,0.10126582278481013,0.13659628918745997,0.07014997581035318,0.06740535549399816,0.07317073170731708,0.04290288153681965,0.04216127711829718,0.043710972346119537,0.004305891881616899,0.0039504132231404955,0.004661388168008331,1.0,0.33333333333333337,0.3043478260869565,0.35,0.3333333333333333,0.1082089552238806,0.12209302325581392,0.013493500082277439,0.0,0.5,1.0,0.25,0.0,0.11538461538461542,1.0,0.3333333333333333,0.08620689655172414,0.33035714285714285,0.28125,0.0,0.2564102564102564,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
